,product url,ranking,brand,product name,number of ratings,star rating,price(in dollar),color,Department
91,https://www.amazon.com/SmartyPants-Womens-Masters-Complete-Vitamins/dp/B0741G8H6V/ref=zg_bs_g_boost_d_sccl_92/138-4369302-1679949?psc=1,#92,SmartyPants,"SmartyPants Gummy Multivitamin for Women 50 and Over: Omega 3 Fish Oil (EPA/DHA), Methylfolate, CoQ10, Vitamin D3, C, Vitamin B12, B6, Vitamin A, K & Zinc, Gluten Free, 120 Count (20 Day Supply)","5,263",4.7,21.39,Color not available,Unique Finds
92,https://www.amazon.com/Low-Molecular-Hyaluronic-Dehydrated-Fragrance-free-Alcohol-free/dp/B07WZ2YTDP/ref=zg_bs_g_boost_d_sccl_93/138-4369302-1679949?psc=1,#93,Brand data not available,"Torriden DIVE-IN Low-Molecular Hyaluronic Acid Serum, 1.69 fl oz | Fragrance-free Face Serum for Dry, Dehydrated, Oily Skin | Vegan, Clean, Cruelty-Free Korean Skin Care","1,141",4.4,19.20,Color not available,Unique Finds
93,https://www.amazon.com/Pureboost-Contains-Sucralose-Antioxidants-Electrolytes/dp/B07GCWLWTM/ref=zg_bs_g_boost_d_sccl_94/138-4369302-1679949?psc=1,#94,Pureboost,"Pureboost Clean Energy Drink Mix + Immune System Support. Sugar-Free Energy with B12, Multivitamins, Antioxidants, Electrolytes (Combo Pack, 30 Stick Packs)","19,180",,32.99,Color not available,Unique Finds
94,https://www.amazon.com/ThinOptics-Reading-Glasses-Universal-Strength/dp/B00OJ9BDI6/ref=zg_bs_g_boost_d_sccl_95/138-4369302-1679949?psc=1,#95,Brand data not available,ThinOptics Universal Pod Case + Rectangular Reading Glasses,"27,207",4.5,0.00 now with try free for 7 days,Color not available,Unique Finds
95,https://www.amazon.com/Care-Science-Adhesive-Bandages-Antibacterial/dp/B07LG55GZM/ref=zg_bs_g_boost_d_sccl_96/138-4369302-1679949?psc=1,#96,Science,"Care Science Fabric Adhesive Bandages, 200 ct Bulk Assorted Sizes | Flexible + Breathable Protection Helps Prevent Infection for First Aid and Wound Care","8,724",4.5,9.99,Color not available,Unique Finds
96,https://www.amazon.com/Rocketbook-Innovative-Eco-Friendly-Digitally-Capabilities/dp/B06ZXWVZ3X/ref=zg_bs_g_boost_d_sccl_97/138-4369302-1679949?psc=1,#97,Rocketbook,"Rocketbook Core Reusable Smart Notebook | Innovative, Eco-Friendly, Digitally Connected Notebook with Cloud Sharing Capabilities | Dotted, 6"" x 8.8"", 36 Pg, Infinity Black, with Pen, Cloth, and App Included","76,363",4.5,19.18,Inifinity Black,Unique Finds
97,https://www.amazon.com/Propolis-Beekeepers-Naturals-Sweetened-Buckwheat/dp/B07HGPZJM2/ref=zg_bs_g_boost_d_sccl_98/138-4369302-1679949?psc=1,#98,Naturals,Kids Propolis Throat Spray - Natural Immune Support & Sore Throat Relief - by BEEKEEPER'S NATURALS - Has Antioxidants & Gluten-Free (1.06 oz) Pack of 1 (Kids),"20,127",4.3,13.29,Color not available,Unique Finds
98,https://www.amazon.com/ALIENTAPE-Multipurpose-Removable-Adhesive-Transparent/dp/B083C5WXWV/ref=zg_bs_g_boost_d_sccl_99/138-4369302-1679949?psc=1,#99,Bell+Howell,"Bell+Howell ALIENTAPE Nano Double Sided Tape, Multipurpose Removable Adhesive Transparent, Grip Mounting, Washable Strong Sticky Heavy Duty for Carpet Photo Frame Poster Décor As Seen On TV","38,887",4.3,17.95,Transparent,Unique Finds
99,https://www.amazon.com/ThinkFun-Zingo-Winning-Pre-Readers-Readers/dp/B01DY818JG/ref=zg_bs_g_boost_d_sccl_100/138-4369302-1679949?psc=1,#100,ThinkFun,"ThinkFun Zingo Bingo Award Winning Preschool Game for Pre/ Early Readers Age 4 and Up - One of the Most Popular Board Games Boys Girls their Parents, Amazon Exclusive Version","27,318",4.5,19.99,Color not available,Unique Finds
0,https://www.amazon.com/Ring-Video-Doorbell-Satin-Nickel-2020-Release/dp/B08N5NQ869/ref=zg_bs_g_hi_d_sccl_1/147-0617631-3663417?psc=1,#1,Brand data not available,"Ring Video Doorbell - 1080p HD video, improved motion detection, easy installation – Satin Nickel","190,841",,59.99,Color not available,Tools & Home Improvement
1,https://www.amazon.com/Glocusent-Rechargeable-Portable-Brightness-Dimmable/dp/B09PR1BTM7/ref=zg_bs_g_hi_d_sccl_2/147-0617631-3663417?psc=1,#2,Glocusent,"Glocusent USB Rechargeable Book Light for Reading in Bed, Portable Clip-on LED Reading Light, 3 Amber Colors & 5 Brightness Dimmable, Compact & Long Lasting, Perfect for Book Lovers, Kids","12,648",4.7,12.09,Blue,Tools & Home Improvement
2,https://www.amazon.com/Homall-everydrop-Refrigerator-EDR1RXD1-Single-Pack/dp/B00UXG4WR8/ref=zg_bs_g_hi_d_sccl_3/147-0617631-3663417?psc=1,#3,EveryDrop by Whirlpool,"everydrop by Whirlpool Ice and Water Refrigerator Filter 1, EDR1RXD1, Single-Pack , Purple","94,575",4.7,50.0,Color not available,Tools & Home Improvement
3,https://www.amazon.com/GE-Appliances-XWFE-Refrigerator-Filter/dp/B0882ZJ48W/ref=zg_bs_g_hi_d_sccl_4/147-0617631-3663417?psc=1,#4,Brand data not available,"GE XWFE Refrigerator Water Filter | Certified to Reduce Lead, Sulfur, and 50+ Other Impurities | Replace Every 6 Months for Best Results | Pack of 1","24,488",4.7,49.98,Color not available,Tools & Home Improvement
4,https://www.amazon.com/GE-RPWFE-Refrigerator-Water-Filter/dp/B009PCI2JU/ref=zg_bs_g_hi_d_sccl_5/147-0617631-3663417?psc=1,#5,Brand data not available,"GE RPWFE Refrigerator Water Filter | Certified to Reduce Lead, Sulfur, and 50+ Other Impurities | Replace Every 6 Months for Best Results | Pack of 1","51,319",4.7,49.99,Color not available,Tools & Home Improvement
5,https://www.amazon.com/20x20x1-MERV-Pleated-Filters-Compatibility/dp/B07G2KT7FN/ref=zg_bs_g_hi_d_sccl_6/147-0617631-3663417?psc=1,#6,MervFilters,"Simply by MervFilters 20x20x1 MERV 8 Air Filter, 6 Pack","29,455",4.7,38.99,Color not available,Tools & Home Improvement
6,https://www.amazon.com/Eclipse-Approved-Certified-Observation-Smartphone/dp/B0CSF1BW3T/ref=zg_bs_g_hi_d_sccl_7/147-0617631-3663417?psc=1,#7,Kesseph,"Solar Eclipse Glasses Approved 2024, (10 Pack) CE and ISO Certified Solar Eclipse Observation Glasses, Safe Shades for Direct Sun Viewing, Bonus Smartphone Photo Filter Lens, Blue Stars Design",70,,21.99,10 Pack,Tools & Home Improvement
7,https://www.amazon.com/DA97-17376B-Refrigerator-HAF-QIN-EXP-packaging/dp/B071NFVVNG/ref=zg_bs_g_hi_d_sccl_8/147-0617631-3663417?psc=1,#8,SAMSUNG,"SAMSUNG Genuine Filter for Refrigerator Water and Ice, Carbon Block Filtration, Reduces 99% of Harmful Contaminants for Clean, Clear Drinking Water, 6-Month Life, HAF-QIN/EXP, 1 Pack","30,589",4.5,28.49,Color not available,Tools & Home Improvement
8,https://www.amazon.com/ZeroWater-Replacement-BPA-Free-Dispensers-Certified/dp/B001CUQ1C8/ref=zg_bs_g_hi_d_sccl_9/147-0617631-3663417?psc=1,#9,Brand data not available,"ZeroWater Official Replacement Filter - 5-Stage Filter Replacement 0 TDS for Improved Tap Water Taste - System IAPMO Certified to Reduce Lead, Chromium, and PFOA/PFOS, 2-Pack","77,832",4.3,29.74,Color not available,Tools & Home Improvement
9,https://www.amazon.com/Bedroom-Control-Changing-Festival-Decoration/dp/B0932M1666/ref=zg_bs_g_hi_d_sccl_10/147-0617631-3663417?psc=1,#10,Tenmiro,"Tenmiro Led Lights for Bedroom 100ft (2 Rolls of 50ft) Music Sync Color Changing Strip Lights with Remote and App Control RGB Strip, for Room Home Party Decoration","73,302",4.5,9.99,Multicolor,Tools & Home Improvement
10,https://www.amazon.com/Rechargeable-Operated-Magnetic-Dimmable-Wireless/dp/B0BDF8CVBN/ref=zg_bs_g_hi_d_sccl_11/147-0617631-3663417?psc=1,#11,MCGOR,"Under Cabinet Lights,40 LED Rechargeable Battery Operated Motion Sensor Light Indoor, 2 Pack Magnetic Dimmable Closet Lights, Wireless Under Counter Lights for Kitchen, Stairs (White Light)","8,346",4.3,24.98,Silver,Tools & Home Improvement
11,https://www.amazon.com/EveryDrop-Whirlpool-Refrigerator-Water-Filter/dp/B00VBP8QPO/ref=zg_bs_g_hi_d_sccl_12/147-0617631-3663417?psc=1,#12,EveryDrop by Whirlpool,"everydrop by Whirlpool Ice and Water Refrigerator Filter 2, EDR2RXD1, Single-Pack","39,600",4.7,50.0,Color not available,Tools & Home Improvement
12,https://www.amazon.com/Blink-Video-Doorbell/dp/B08SG2MS3V/ref=zg_bs_g_hi_d_sccl_13/147-0617631-3663417?psc=1,#13,Brand data not available,"Blink Video Doorbell | Two-way audio, HD video, motion and chime app alerts and Alexa enabled — wired or wire-free (Black)","131,701",4.3,59.99,Color not available,Tools & Home Improvement
13,https://www.amazon.com/AmazonBasics-Replacement-Water-Filters-Pitchers/dp/B07YT16TMS/ref=zg_bs_g_hi_d_sccl_14/147-0617631-3663417?psc=1,#14,Basics,"Amazon Basics Replacement Water Filters for Pitchers, Compatible with Brita, 3-Pack","27,328",4.3,12.54,Color not available,Tools & Home Improvement
14,https://www.amazon.com/Rust-Oleum-249127-Painters-Purpose-12-Ounce/dp/B002BWOS7Q/ref=zg_bs_g_hi_d_sccl_15/147-0617631-3663417?psc=1,#15,Rust-Oleum,"Rust-Oleum 334020 Painter's Touch 2X Ultra Cover Spray Paint, 12 oz, Flat Black","67,795",4.7,6.19,Flat Black,Tools & Home Improvement
15,https://www.amazon.com/Glocusent-Brightness-Bendable-Rechargeable-Repairing/dp/B07WNRN9WQ/ref=zg_bs_g_hi_d_sccl_16/147-0617631-3663417?psc=1,#16,Glocusent,"Glocusent LED Neck Reading Light, Book Light for Reading in Bed, 3 Colors, 6 Brightness Levels, Bendable Arms, Rechargeable, Long Lasting, Perfect for Reading, Knitting, Camping, Repairing","116,891",4.7,18.99,Gray,Tools & Home Improvement
16,https://www.amazon.com/Eclipse-Approved-Certified-Observation-Smartphone/dp/B0CSF21B4J/ref=zg_bs_g_hi_d_sccl_17/147-0617631-3663417?psc=1,#17,Brand data not available,"Solar Eclipse Glasses Approved 2024, (5 Pack) CE and ISO Certified Solar Eclipse Observation Glasses, Safe Shades for Direct Sun Viewing, Bonus Smartphone Photo Filter Lens, Blue Stars Design",47,,17.99,Color not available,Tools & Home Improvement
17,https://www.amazon.com/Brita-35503-Standard-Replacement-Filters/dp/B00004SU18/ref=zg_bs_g_hi_d_sccl_18/147-0617631-3663417?psc=1,#18,Brita,"Brita Standard Water Filter, BPA-Free, Replaces 1,800 Plastic Water Bottles a Year, Lasts Two Months or 40 Gallons, Includes 3 Filters, Kitchen Essential","89,198",4.5,17.61,Color not available,Tools & Home Improvement
18,https://www.amazon.com/Command-Picture-Decorate-Damage-Free-PH206-14NA/dp/B073XR4X72/ref=zg_bs_g_hi_d_sccl_19/147-0617631-3663417?psc=1,#19,Command,"Command Large Picture Hanging Strips, White, Holds up to 16 lbs, 14-Pairs, Easy to Open Packaging","128,783",,13.99,White,Tools & Home Improvement
19,https://www.amazon.com/EveryDrop-Whirlpool-Refrigerator-Filter-Packaging/dp/B00UB38V2A/ref=zg_bs_g_hi_d_sccl_20/147-0617631-3663417?psc=1,#20,EveryDrop by Whirlpool,"Everydrop by Whirlpool Ice and Water Refrigerator Filter 4, EDR4RXD1, Single-Pack","36,407",4.7,47.0,Color not available,Tools & Home Improvement
20,https://www.amazon.com/Ring-Battery-security-privacy-controls/dp/B0C5QRZ47P/ref=zg_bs_g_hi_d_sccl_21/147-0617631-3663417?psc=1,#21,Brand data not available,"Ring Stick Up Cam Battery | Weather-Resistant Outdoor Camera, Live View, Color Night Vision, Two-way Talk, Motion alerts, Works with Alexa | White","63,330",,69.99,Color not available,Tools & Home Improvement
21,https://www.amazon.com/AquaBliss-Output-12-Stage-Shower-Filter/dp/B01MUBU0YC/ref=zg_bs_g_hi_d_sccl_22/147-0617631-3663417?psc=1,#22,Brand data not available,"AquaBliss High Output Revitalizing Shower Filter - Reduces Dry Itchy Skin, Dandruff, Eczema, and Dramatically Improves The Condition of Your Skin, Hair and Nails - Chrome (SF100)","51,744",4.3,35.86,Color not available,Tools & Home Improvement
22,https://www.amazon.com/Socket-Ultra-Thin-Electrical-Oversized-Certified/dp/B07S8DZ1T5/ref=zg_bs_g_hi_d_sccl_23/147-0617631-3663417?psc=1,#23,socket,"Sleek Socket - The Original & Patented Ultra-Thin Outlet Concealer with Cord Concealer Kit, 3 Outlet, 3-Foot Cord, Universal Size, UL Certified (Ideal for Kitchens, Small Spots & Behind Furniture)","58,011",4.7,23.95,White,Tools & Home Improvement
23,https://www.amazon.com/AquaCare-Pressure-8-mode-Handheld-Shower/dp/B08WPQ12XX/ref=zg_bs_g_hi_d_sccl_24/147-0617631-3663417?psc=1,#24,Spa,"AquaCare High Pressure 8-mode Handheld Shower Head - Anti-clog Nozzles, Built-in Power Wash to Clean Tub, Tile & Pets, Extra Long 6 ft. Stainless Steel Hose, Wall & Overhead Brackets","42,248",4.4,29.94,Color not available,Tools & Home Improvement
24,https://www.amazon.com/AmazonBasics-Extension-Cord-feet-Black/dp/B075BCD1LP/ref=zg_bs_g_hi_d_sccl_25/147-0617631-3663417?psc=1,#25,Basics,"Amazon Basics Extension Cord, 13 Amps, 125V, 6 Foot, Black","49,414",4.7,10.27,Black,Tools & Home Improvement
25,https://www.amazon.com/Brita-Longlast-Replacement-Filters-Dispensers/dp/B01MU7973W/ref=zg_bs_g_hi_d_sccl_26/147-0617631-3663417?psc=1,#26,Brand data not available,"Brita Elite Water Filter Replacements for Pitchers and Dispensers, Reduces 99% of Lead from Tap Water, Lasts 6 Months, 2 Count","44,280",4.6,31.38,Color not available,Tools & Home Improvement
26,https://www.amazon.com/LG-LT1000P-Refrigerator-Compatible-Refrigerators/dp/B074HLRXMP/ref=zg_bs_g_hi_d_sccl_27/147-0617631-3663417?psc=1,#27,Brand data not available,"LG LT1000P - 6 Month / 200 Gallon Capacity Replacement Refrigerator Water Filter (NSF42, NSF53, and NSF401) ADQ74793501, ADQ75795105, or AGF80300704 , White","20,353",4.7,52.11,Color not available,Tools & Home Improvement
27,https://www.amazon.com/FlexiSnake-Drain-Weasel-Sink-Snake/dp/B01NB0729G/ref=zg_bs_g_hi_d_sccl_28/147-0617631-3663417?psc=1,#28,FlexiSnake,"FlexiSnake Drain Weasel Sink Snake Cleaner - 18 inch - Drain Hair Clog Remover Tool with Rotating Handle & 5 Wand Refills - Thin, Flexible, Easy to Use on Most Drains & Grates - Made in USA - (5-Pack)","29,678",4.5,19.99,Color not available,Tools & Home Improvement
28,https://www.amazon.com/Book-Light-Gritin-Rechargeable-Reading/dp/B08GG42WXY/ref=zg_bs_g_hi_d_sccl_29/147-0617631-3663417?psc=1,#29,Gritin,"Gritin 9 LED Rechargeable Book Light for Reading in Bed - Eye Caring 3 Color Temperatures,Stepless Dimming Brightness,80 Hrs Runtime Small Lightweight Clip On Book Reading Light for Kids,Studying","29,353",4.7,8.79,Black,Tools & Home Improvement
29,https://www.amazon.com/Pro-Grade-Professional-Painting-Commercial-Paintbrush/dp/B07JHQ4L4F/ref=zg_bs_g_hi_d_sccl_30/147-0617631-3663417?psc=1,#30,Grade,Pro Grade - Paint Brushes - 5 Ea - Paint Brush Set,"58,214",4.6,7.99,Multicolor,Tools & Home Improvement
30,https://www.amazon.com/Frigidaire-EPTWFU01-Water-Filtration-Filter/dp/B01BKWSHHE/ref=zg_bs_g_hi_d_sccl_31/147-0617631-3663417?psc=1,#31,Brand data not available,"Frigidaire EPTWFU01 Water Filtration Filter, 1 Count, White","32,251",4.7,49.0,Color not available,Tools & Home Improvement
31,https://www.amazon.com/Cobbe-Handheld-Pressure-Showerhead-Substance/dp/B0BJDQDZCT/ref=zg_bs_g_hi_d_sccl_32/147-0617631-3663417?psc=1,#32,Cobbe,"Cobbe Filtered Shower Head with Handheld, High Pressure 6 Spray Mode Showerhead with Filters, Water Softener Filters Beads for Hard Water - Remove Chlorine - Reduces Dry Itchy Skin, Matte Black","4,974",4.3,29.97,Color not available,Tools & Home Improvement
32,https://www.amazon.com/PROMEDIX-Nitrile-Gloves-Disposable-Househode/dp/B09N6XCCQH/ref=zg_bs_g_hi_d_sccl_33/147-0617631-3663417?psc=1,#33,Brand data not available,"PROMEDIX P Nitrile Gloves, 4mil-100 Count, Gloves Disposable Latex Free, Disposable Gloves for Household, Food safe","7,520",4.5,15.9,Color not available,Tools & Home Improvement
33,https://www.amazon.com/Hatch-Rest-Night-Light-WiFi/dp/B08QVG9759/ref=zg_bs_g_hi_d_sccl_34/147-0617631-3663417?psc=1,#34,Baby,"Hatch Rest Baby Sound Machine, Night Light | 2nd Gen | Sleep Trainer, Time-to-Rise Alarm Clock, White Noise Soother, Music & Stories for Nursery, Toddler & Kids Bedroom (Wi-Fi)","39,565",,59.99,White,Tools & Home Improvement
34,https://www.amazon.com/Safety-Filter-Efficiency%E2%89%A595-Breathable-Elastic/dp/B08Y8NVW6Y/ref=zg_bs_g_hi_d_sccl_35/147-0617631-3663417?psc=1,#35,LEMENT,LEMENT 50pcs KN95 Face Mask Black 5 Layer Cup Dust Safety Masks Filter Efficiency≥95% Breathable Elastic Ear Loops Black Masks,"71,178",4.3,9.98,50pcs,Tools & Home Improvement
35,https://www.amazon.com/Amazon-smart-plug-works-with-Alexa/dp/B089DR29T6/ref=zg_bs_g_hi_d_sccl_36/147-0617631-3663417?psc=1,#36,Amazon,Amazon Smart Plug | Works with Alexa | control lights with voice | easy to set up and use,"556,863",,24.99,Color not available,Tools & Home Improvement
36,https://www.amazon.com/Frigidaire-FBA_ULTRAWF-Filter-inches-White/dp/B002JAKRAM/ref=zg_bs_g_hi_d_sccl_37/147-0617631-3663417?psc=1,#37,Brand data not available,"Frigidaire ULTRAWF PureSource Ultra Water and Ice Refrigerator Filter, Original, 1 Count","42,954",4.7,43.0,Color not available,Tools & Home Improvement
37,https://www.amazon.com/Aerostar-20x20x1-MERV-Pleated-Filter/dp/B01CSWPVME/ref=zg_bs_g_hi_d_sccl_38/147-0617631-3663417?psc=1,#38,Aerostar,"Aerostar 20x20x1 MERV 8 Pleated Air Filter, AC Furnace Air Filter, 6 Pack (Actual Size: 19 3/4"" x 19 3/4"" x 3/4"")","40,322",4.7,36.22,Color not available,Tools & Home Improvement
38,https://www.amazon.com/DAYBETTER-Lights-Changing-Bedroom-Decoration/dp/B0BYN7F7Y2/ref=zg_bs_g_hi_d_sccl_39/147-0617631-3663417?psc=1,#39,DAYBETTER,"DAYBETTER Led Strip Lights 130ft (2 Rolls of 65.6ft) Color Changing Lights Strip for Bedroom, Desk, Indoor Room Bedroom Valentine Decor, with Remote and 24V Power Supply","135,244",4.3,9.99,Multicolor,Tools & Home Improvement
39,https://www.amazon.com/Kidde-Monoxide-Detector-AC-Plug-Replacement/dp/B00M48BH30/ref=zg_bs_g_hi_d_sccl_40/147-0617631-3663417?psc=1,#40,Brand data not available,"Kidde Carbon Monoxide Detector, Plug In Wall with AA Battery Backup, Test-Hush Button","31,723",4.4,24.84,Color not available,Tools & Home Improvement
40,https://www.amazon.com/SAMSUNG-Genuine-Refrigerator-Filtration-Drinking/dp/B003N1ZSYG/ref=zg_bs_g_hi_d_sccl_41/147-0617631-3663417?psc=1,#41,Electronics,"SAMSUNG Genuine Filter for Refrigerator Water and Ice, Carbon Block Filtration for Clean, Clear Drinking Water, 6-Month Life, HAF-CIN/EXP, 1 Pack","47,176",4.7,30.45,Color not available,Tools & Home Improvement
41,https://www.amazon.com/UKMPFGJ-Eclipse-Glasses-Certified-Different/dp/B0CQQ34MTB/ref=zg_bs_g_hi_d_sccl_42/147-0617631-3663417?psc=1,#42,UKMPFGJ,UKMPFGJ 6 packs Solar Eclipse Glasses 2024 CE and ISO Certified with Six Different Color Durable Paper Frames for Direct Sun Viewing (6 packs),29,,13.99,Color not available,Tools & Home Improvement
42,https://www.amazon.com/DEWALT-DCK240C2-Lithium-Driver-Impact/dp/B00IJ0ALYS/ref=zg_bs_g_hi_d_sccl_43/147-0617631-3663417?psc=1,#43,DEWALT,"DEWALT 20V MAX Cordless Drill and Impact Driver, Power Tool Combo Kit with 2 Batteries and Charger, Yellow/Black (DCK240C2)","47,135",4.7,139.0,Color not available,Tools & Home Improvement
43,https://www.amazon.com/Brita-Standard-Replacement-Pitchers-Dispensers/dp/B00008IHL8/ref=zg_bs_g_hi_d_sccl_44/147-0617631-3663417?psc=1,#44,Brita,"Brita Standard Water Filter, BPA-Free, Replaces 1,800 Plastic Water Bottles a Year, Lasts Two Months or 40 Gallons, Includes 6 Filters, Kitchen Essential","45,116",4.5,26.74,Color not available,Tools & Home Improvement
44,https://www.amazon.com/PEIPU-Disposable-Ultra-Strong-Non-Sterile-Protective/dp/B09WK8MB2K/ref=zg_bs_g_hi_d_sccl_45/147-0617631-3663417?psc=1,#45,Brand data not available,"PEIPU Nitrile Gloves,Medical Exam Gloves,Disposable Cleaning Gloves,Powder Free, Latex Free,Non-Sterile Protective Gloves","4,128",4.5,9.99,Color not available,Tools & Home Improvement
45,https://www.amazon.com/Nitrile-Disposable-Strength-Textured-Fingertips/dp/B09KSBNCR5/ref=zg_bs_g_hi_d_sccl_46/147-0617631-3663417?psc=1,#46,Brand data not available,"Comfy Package Black Nitrile Disposable Gloves 6 Mil. Chemical Resistance, Latex & Powder Free, Textured Fingertips Gloves","15,456",4.5,14.38,Color not available,Tools & Home Improvement
46,https://www.amazon.com/Butterfly-Stickers-Removable-Decoration-Classroom/dp/B095P43V29/ref=zg_bs_g_hi_d_sccl_47/147-0617631-3663417?psc=1,#47,SAOROPEB,"SAOROPEB 3D Butterfly Wall Decor 48 Pcs 4 Styles 3 Sizes, Gold Butterfly Decorations for Butterfly Birthday Decorations Butterfly Party Decorations Cake Decorations, Removable Stickers (Gold)","14,267",4.4,6.99,"48 Pcs, Gold",Tools & Home Improvement
47,https://www.amazon.com/LEVENIS-Protection-Breathable-Disposable-Efficiency%E2%89%A595/dp/B08VJM6VZC/ref=zg_bs_g_hi_d_sccl_48/147-0617631-3663417?psc=1,#48,LEVENIS,"LEVENIS KN95 Face Masks 50 Pack, Breathable Comfortable and Disposable KN95 Mask, Black","57,837",4.3,24.99,Adult-black,Tools & Home Improvement
48,https://www.amazon.com/Scrubber-Cleaning-Extended-Attachment-Revolver/dp/B07G7XG6BV/ref=zg_bs_g_hi_d_sccl_49/147-0617631-3663417?psc=1,#49,Holikme,"Holikme 5Pack Drill Brush Power Scrubber Cleaning Brush Extended Long Attachment Set All Purpose Scrub Brushes Kit for Grout, Floor, Tub, Shower, Tile, Bathroom and Kitchen Surface，Yellow","73,414",,6.95,Yellow,Tools & Home Improvement
49,https://www.amazon.com/TubShroom-Revolutionary-Protector-Strainer-Stainless/dp/B07PB6ZX9Y/ref=zg_bs_g_hi_d_sccl_50/147-0617631-3663417?psc=1,#50,TubShroom,"TubShroom Ultra Revolutionary Bath Tub Drain Protector Hair Catcher/Strainer/Snare Stainless Steel, 1-Pack, Silver","54,137",4.7,11.66,Silver,Tools & Home Improvement
50,https://www.amazon.com/Eclipse-Approved-Certified-Observation-Smartphone/dp/B0CSDZPDV1/ref=zg_bs_g_hi_d_sccl_1/147-0617631-3663417?psc=1,#51,Kesseph,"Solar Eclipse Glasses Approved 2024, (2 Pack) CE and ISO Certified Solar Eclipse Observation Glasses, Safe Shades for Direct Sun Viewing, Bonus Smartphone Photo Filter Lens, Blue Stars Design",52,,13.99,2 Pack,Tools & Home Improvement
51,https://www.amazon.com/LOHAS-Adjustable-Brightness-Dimmable-Stairway/dp/B0B3XMTRHN/ref=zg_bs_g_hi_d_sccl_2/147-0617631-3663417?psc=1,#52,LED,"L LOHAS LED Night Light Plug in, Modern Night Lights Plug into Wall, Dusk to Dawn Sensor, Soft White 3000K, 0-100LM Adjustable Brightness, Dimmable Night Lights for Hallway Bedroom Stairway, 2 Pack","3,706",4.6,19.98,3000K-soft white,Tools & Home Improvement
52,https://www.amazon.com/BNX-20x20x1-MERV-Filter-Pack/dp/B09XC3RQ3J/ref=zg_bs_g_hi_d_sccl_3/147-0617631-3663417?psc=1,#53,BNX,"BNX TruFilter 20x20x1 MERV 13 (4-Pack) AC Furnace Air Filter - MADE IN USA - Electrostatic Pleated Air Conditioner HVAC AC Furnace Filters - Removes Pollen, Mold, Bacteria, Smoke","9,523",4.5,45.99,Color not available,Tools & Home Improvement
53,https://www.amazon.com/Govee-Control-Segmented-Bluetooth-Changing/dp/B0991Q94KP/ref=zg_bs_g_hi_d_sccl_4/147-0617631-3663417?psc=1,#54,Govee,"Govee RGBIC LED Strip Lights, Smart LED Lights for Bedroom, Bluetooth LED Lights APP Control, DIY Multiple Colors on One Line, Color Changing LED Strip Lighting Music Sync, Valentines Decor, 16.4ft","11,241",,11.99,White,Tools & Home Improvement
54,https://www.amazon.com/X-PROTECTOR-Premium-Colors-Furniture-Various/dp/B01D93Z9ZA/ref=zg_bs_g_hi_d_sccl_5/147-0617631-3663417?psc=1,#55,X-Protector,Felt Furniture Pads X-PROTECTOR 133 PCS Premium Furniture Pads - Felt Pads Furniture Feet Best Wood Floor Protectors - Protect Your Hardwood & Laminate Flooring! Brown and Beige,"71,177",4.6,9.99,Brown & Beige,Tools & Home Improvement
55,https://www.amazon.com/Medical-king-Eclipse-Glasses-Certified/dp/B0CQKKZ7VV/ref=zg_bs_g_hi_d_sccl_6/147-0617631-3663417?psc=1,#56,Brand data not available,Medical king Solar Eclipse Glasses (1 pack) 2024 CE and ISO Certified Safe Shades for Direct Sun Viewing,87,,6.99,Color not available,Tools & Home Improvement
56,https://www.amazon.com/Kidde-Hardwired-Monoxide-Interconnectable-Indicators/dp/B07D6QGQYB/ref=zg_bs_g_hi_d_sccl_7/147-0617631-3663417?psc=1,#57,Kidde,"Kidde Fire Extinguisher for Home, 1-A:10-B:C, Dry Chemical Extinguisher, Red, Mounting Bracket Included, 2 Pack","20,550",4.5,40.83,Red,Tools & Home Improvement
57,https://www.amazon.com/EPICKA-Universal-Travel-Adapter-Power/dp/B078S3M2NX/ref=zg_bs_g_hi_d_sccl_8/147-0617631-3663417?psc=1,#58,EPICKA,"EPICKA Universal Travel Adapter One International Wall Charger AC Plug Adaptor with 5.6A Smart Power and 3.0A USB Type-C for USA EU UK AUS (TA-105, Grey)","13,086",4.6,22.99,Grey,Tools & Home Improvement
58,https://www.amazon.com/Carpet-Tape-Double-Sided-Removable/dp/B08M63DCJW/ref=zg_bs_g_hi_d_sccl_9/147-0617631-3663417?psc=1,#59,Trazon,"Carpet Tape Double Sided - Rug Tape Grippers for Hardwood Floors and Area Rugs - Carpet Binding Tape Strong Adhesive and Removable, Heavy Duty Stickers Grip Tape, Residue Free (2 Inch / 12 Yards)","9,562",4.6,9.97,White,Tools & Home Improvement
59,https://www.amazon.com/Pack-Measuring-Knitting-Measurements-Retractable/dp/B07WG5B464/ref=zg_bs_g_hi_d_sccl_10/147-0617631-3663417?psc=1,#60,iBayam,"2 Pack Tape Measure Measuring Tape for Body Fabric Sewing Tailor Cloth Knitting Vinyl Home Craft Measurements, 60-Inch Soft Fashion Pink & Retractable Black Double Scales Rulers for Body Weight Loss","47,219",4.4,3.98,Pink & Black,Tools & Home Improvement
60,https://www.amazon.com/European-Adapter-TESSAN-International-Adaptor/dp/B07FJWLLDB/ref=zg_bs_g_hi_d_sccl_11/147-0617631-3663417?psc=1,#61,TESSAN,"European Travel Plug Adapter, TESSAN International Power Plug with 2 USB Ports, Type C Outlet Adaptor Charger for US to Most of Europe EU Iceland Spain Italy France Germany","26,625",,11.69,Gray,Tools & Home Improvement
